instances/sat/data/GI-CSSC14/INSTANCE_NAME,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-coeff-variation,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_m4D_s16.AB23.cnf,256,6544,256,6544,0,0,0,0.039119804,1,0,1,1,0,0.00794621,0.339887185,0.0078125,0.0625,0.017145456,0,0.997555012,0.997555012,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892868697,0.101675412,0.802039962,0.983653129,0.983652251,0.802044225,0.983651335,0.80209109,0.98365047,0.071751462,0.996704381,0.000235897,0.143291094,0.143288756,0.000236299,0.143274171,0.00023659,0.143237033,0.03,4.71905,1.30515,112.868,0.0727961,113,103,123,12.6049,0.160747,0.997911,0.00561974,2.07,5.44501,0.667809,113.114,0.0705582,113,103,123,11.4497,0.343117,0.998325,0.00232838,2.1,0.466590278,0.973147467,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b09_s20.AB09.cnf,400,21820,400,21820,0,0,0,0.018331806,1,0,1,1,0,0.005041247,0.270123938,0.005,0.05,0.007327582,0,0.99908341,0.99908341,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.965963906,0.008616663,0.952883836,0.976612513,0.976140337,0.953954344,0.974891857,0.959525401,0.967253444,0.018703472,0.469152485,0.007894388,0.032767411,0.031892569,0.008323769,0.029123548,0.010995697,0.017143574,0.17,6.51307,2.9793,182.319,0.0619105,183,169,195,23.6151,0.143787,0.998582,0.00464756,2.06,2.05,1.38381,182.492,0.0549488,182,170,195,16.6502,0.214131,0.997706,0.000631727,2.05,0.681283747,0.927943338,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_m2D_s16.AB01.cnf,96,880,96,880,0,0,0,0.109090909,1,0,1,1,0,0.021590909,0.28880838,0.020833333,0.083333333,0.103478797,0,0.981818182,0.981818182,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834070841,0.113768538,0.633429769,0.928830048,0.928785982,0.680836438,0.928742683,0.804071068,0.865652767,0.080306531,0.762606381,0.0163491,0.174627559,0.149590934,0.018659157,0.129418579,0.018714657,0.129276695,0,4.7229,0.659935,34.9462,0.131855,35,29,41,4.72962,0.249486,0.983643,0.0162283,0.85,2.4446,1.36185,34.8307,0.130927,35,29,41,3.24018,0.495565,0.972661,0.0181972,1.08,0.831400694,0.993805972,1.48
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03m_s20.AB15.cnf,20,20,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03m_s80.AB06.cnf,80,80,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_m2D_s64.AB13.cnf,448,5936,448,5936,0,0,0,0.075471698,1,0,1,1,0,0.004584617,0.266219892,0.004464286,0.017857143,0.065626227,0,0.989218329,0.989218329,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823251427,0.17650877,0.450844074,0.973914024,0.966862063,0.687060874,0.964881757,0.7019513,0.905551725,0.093996203,0.98475592,0.000276,0.245874777,0.192062489,0.000396726,0.1871026,0.00122203,0.166654398,0.13,19.3867,0.991243,168.967,0.0641034,169,156,182,5.4925,0.245676,0.989745,0.0312743,2.1,10.9439,2.98521,168.764,0.0658195,169,155,182,2.22545,0.720858,0.982669,0.0242483,2.19,0.862828235,0.999161976,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_m2D_s16.AB15.cnf,96,880,96,880,0,0,0,0.109090909,1,0,1,1,0,0.021590909,0.28880838,0.020833333,0.083333333,0.103478797,0,0.981818182,0.981818182,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834079954,0.113706587,0.633754779,0.928803248,0.928772495,0.680855292,0.928710265,0.803789661,0.865371384,0.080305876,0.762255825,0.016271899,0.174446364,0.149629909,0.018684172,0.129620826,0.018742918,0.129013485,0.01,4.7453,0.653346,34.8673,0.130172,35,29,41,4.73091,0.245128,0.983735,0.0160844,0.84,2.4576,1.35978,34.9338,0.129084,35,29,41,3.23278,0.496187,0.972765,0.018277,1.08,0.831446181,0.993669865,1.46
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03m_s100.AB18.cnf,100,100,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03m_m400.AB23.cnf,404,404,8,8,49.5,49.5,0,1,1,0,1,1,0,0.25,0,0.25,0.25,0,0,1,1,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98020029,0.14211719,0,1,1,1,1,1,1,0.005854156,7.035623736,0,0.295716884,0,0,0,0,0,0,0,0,200.447,0.0498118,200,188,213,0.995236,0.00551116,0.99746,0.00307348,1.67,0,0,200.644,0.0497897,201,188,214,0.997512,0.00303371,0.997497,0.0030564,0.9,0.01980198,0.01980198,0.03
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03m_s40.AB11.cnf,40,40,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03_s100.AB21.cnf,10000,1935100,10000,1935100,0,0,0.86,0.005167692,1,0,1,1,0,0.000200506,0.351345855,0.0002,0.01,0.000561753,0,0.999948323,0.999948323,0.19,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,77.72222222,2.128663451,9,538,533,9,12,10,11,98.5427703,0.034948932,90,107.0909091,104.6,95.04761905,98.83333333,98,98,2,0.974560529,0.029730465,0.926681392,0.997941198,0.99791584,0.93130881,0.997899358,0.939353541,0.997709947,0.021492971,1.239661639,0,0.064096839,0.060566174,0.000000003,0.054175643,0.00000018,0.000063719,4.2,748.333,1.64878,3256,0.866065,4857,0,4857,92.4706,0.226867,1.00148,0.00263808,2.89,44.3333,0.0344555,4894.33,0.000825741,4895,4890,4895,31.235,0.337736,0.999972,0,2.92,0.204663636,0.328454057,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03_m200.AB22.cnf,40000,15740200,40000,15740200,0,0,7.41,0.002541264,1,0,1,1,0,0.000050063,0.352449049,0.00005,0.005,0.00015595,0,0.999987294,0.999987294,1.67,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0.03,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0.975036661,0.08906451,0.000003221,1,1,0.952370459,1,0.980379947,0.999759052,0.020093551,2.616863264,0,0.5,0.047586072,0,0.019262785,0.000000012,0.000217272,25.23,2012660,0,0,0,0,0,0,394.725,0,2.06006,0,10.05,12725,0,0,0,0,0,0,220.62,0,1.0033,0,9.96,0.13559,0.241641952,3.04
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03_s100.AB23.cnf,10000,1935100,10000,1935100,0,0,0.85,0.005167692,1,0,1,1,0,0.000200506,0.351345855,0.0002,0.01,0.000561753,0,0.999948323,0.999948323,0.2,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,10.71428571,0.042163702,10,11,11,10,11,10,11,95.41428571,0.099562604,74.9,107.3636364,107.3636364,74.9,99,90.63636364,99,1.64,0.975623607,0.028597207,0.93322521,0.997905275,0.997901437,0.934696962,0.997899796,0.942807797,0.997599727,0.020591758,1.256510744,0,0.059050687,0.057899623,0.000000002,0.051545667,0.000000399,0.000072432,4.81,39102,1.99867,3715,0.666711,4938.5,0,4962,98.6773,0.640769,1.12069,0.215501,2.9,23425.5,1.41192,2446,1.41421,2446,0,0,98.0427,1.14488,1.05286,0.0710521,2.89,0.172415385,0.337929956,2.05
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_m2D_s16.AB19.cnf,96,880,96,880,0,0,0,0.109090909,1,0,1,1,0,0.021590909,0.28880838,0.020833333,0.083333333,0.103478797,0,0.981818182,0.981818182,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834132584,0.113631833,0.633756094,0.928782392,0.928746456,0.680835286,0.928698003,0.804036455,0.865406173,0.08027005,0.761930898,0.016306767,0.174445981,0.149629442,0.018700018,0.129507932,0.018743451,0.128987549,0,4.7196,0.659752,34.8138,0.131952,35,29,41,4.71529,0.248048,0.983557,0.016246,0.86,2.4528,1.35903,34.9346,0.13131,35,29,41,3.24957,0.491318,0.972942,0.0181095,1.09,0.8351125,0.993749168,1.47
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b09_s20.AB19.cnf,400,21820,400,21820,0,0,0,0.018331806,1,0,1,1,0,0.005041247,0.270123938,0.005,0.05,0.007327582,0,0.99908341,0.99908341,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.965967994,0.008540185,0.95281874,0.976522297,0.976114601,0.95410414,0.974810434,0.959476574,0.967392684,0.018693021,0.465246322,0.007974964,0.032837207,0.031639589,0.008442288,0.028790947,0.011035056,0.017300402,0.17,6.14865,0.824704,181.785,0.0616916,181.5,170,195,23.5483,0.145863,0.998464,0.000972385,2.04,2.26033,1.27063,182.561,0.0633235,183,170,195,16.8488,0.209935,0.997768,0.000649792,2.06,0.677716851,0.972945567,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_m2D_s16.AB09.cnf,96,880,96,880,0,0,0,0.109090909,1,0,1,1,0,0.021590909,0.28880838,0.020833333,0.083333333,0.103478797,0,0.981818182,0.981818182,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834066126,0.113804197,0.633273823,0.928799739,0.928769409,0.680716907,0.9287457,0.804074597,0.865557121,0.08030771,0.762637018,0.016305291,0.174720789,0.149677083,0.018691748,0.129411219,0.018714584,0.129143542,0.01,4.7155,0.660169,34.8946,0.131625,35,29,41,4.71931,0.247538,0.983609,0.0161809,0.87,2.4634,1.35446,34.8362,0.129558,35,29,41,3.2328,0.495483,0.972729,0.0183871,1.08,0.832575347,0.993700741,1.53
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_m4Dr6_m1296.AB02.cnf,1296,1296,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_b03_s20.AB16.cnf,400,13420,400,13420,0,0,0,0.029806259,1,0,1,1,0,0.005067064,0.342587094,0.005,0.05,0.011189305,0,0.998509687,0.998509687,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.913901453,0.087229275,0.811391155,0.987942605,0.987941554,0.81145109,0.987922475,0.820173812,0.970521557,0.059195721,1.074527143,0.000044078,0.13842083,0.138405456,0.000044489,0.137868329,0.00009287,0.014491475,0.07,7.33965,0.580614,180.926,0.0596145,181,168,194,15.1942,0.148132,0.998798,0.00151391,2.05,6.62846,0.549003,181.283,0.0558709,181,168,194,10.9739,0.410691,0.998571,0.00118615,2.07,0.411451319,0.984263514,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/iso_m2D_s81.AB17.cnf,513,6241,512,6240,0.001953125,0.000160256,0,0.082051282,1,0,1,1,0,0.004016426,0.26378571,0.00390625,0.015625,0.077221573,0,0.987179487,0.987179487,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831393187,0.159660924,0.370978325,1,0.965256479,0.695873306,0.958122703,0.716664418,0.883774253,0.085479454,0.977177243,0,0.267944129,0.185795691,0.001166361,0.175003725,0.002669842,0.048740002,0.05,20.4169,0.648321,191.773,0.0608618,192,178,206,4.62734,0.25571,0.98524,0.00967557,2.09,8.29922,1.08867,192.293,0.0586564,192,178,207,1.66222,0.487735,0.977442,0.00650735,2.21,0.814285504,0.997068134,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n16_d3_c2_num10.cnf,3200,112904,3200,112904,0,0,0.04,0.028342663,1,0,1,1,0,0.000632971,0.334299587,0.000625,0.00625,0.010711274,0,0.998582867,0.998582867,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,354.6666667,1.201044716,45,957,957,45,957,45,62,18.13965686,0.224161429,12.46666667,21.79101358,21.79101358,12.46666667,21.79101358,12.46666667,20.16129032,0.22,0.911907059,0.088544058,0.796182863,0.988887071,0.988820802,0.804249452,0.988359647,0.830096002,0.986718009,0.061404258,1.043010172,0.000016038,0.146428331,0.142333291,0.000023709,0.127950991,0.000056251,0.025349326,2.16,422.329,7.36733,1428.02,0.113262,1448.5,1413,1473,17.0407,0.149987,0.98719,0.111795,2.08,55.7313,0.167468,1434.16,0.0195472,1436,1397,1471,3.6716,0.373698,0.998555,0.000366127,2.14,0.037211746,0.297544381,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d3_c3_num11.cnf,3600,197680,3600,197680,0,0,0.08,0.018211251,1,0,1,1,0,0.000560277,0.341924439,0.000555556,0.008333333,0.005103162,0,0.999392958,0.999392958,0.01,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,217.25,1.514329697,23,787,787,23,787,23,36,20.5098176,0.246761732,15.86956522,28.52477764,28.52477764,15.86956522,28.52477764,16.47826087,21.16666667,0.34,0.935158454,0.065720269,0.851858393,0.992828305,0.992692625,0.862211403,0.992599351,0.870904046,0.992096084,0.048509474,1.067928656,0.000002311,0.115167094,0.110427324,0.000003936,0.104277022,0.000007802,0.005810378,1.49,61.2174,0.0852576,1650.04,0.151402,1684,1654,1717,27.2629,0.0744016,0.999809,0.000296917,2.11,48.3864,0.0958253,1683.2,0.0189233,1691,1647,1722,8.05756,0.364802,0.999517,0.000123701,2.13,0.064644444,0.365526864,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n16_d3_c3_num8.cnf,4600,248988,4600,248988,0,0,0.1,0.018474786,1,0,1,1,0,0.000438519,0.341516059,0.000434783,0.006521739,0.00551574,0,0.999357399,0.999357399,0.02,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,663.1428571,1.060987999,17,1647,1647,17,1393,62,90,35.44973882,0.968929594,14.82222222,117.5900933,117.5900933,14.82222222,38.73770492,16.3125,20.76470588,0.58,0.936157595,0.073725184,0.610416782,0.992830662,0.992692989,0.845444186,0.992449456,0.86904399,0.986681277,0.045957265,1.182401397,0.000000978,0.224132676,0.118997765,0.000003729,0.105107302,0.000036502,0.002332873,2.36,1971.09,5.59286,2076.41,0.177349,2141,2097,2175,25.6508,0.195193,0.970358,0.176696,2.13,64.4839,0.0789598,2138.42,0.0119278,2140,2114,2167,7.16256,0.323463,0.999502,0,2.15,0.040441591,0.517089327,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n14_d4_c3_num30.cnf,5120,282380,5120,282380,0,0,0.12,0.018131596,1,0,1,1,0,0.000393856,0.293806678,0.000390625,0.0046875,0.006781622,0,0.999206743,0.999206743,0.03,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,433.3333333,0.899789982,9,1130,1023,15,833,31,417,109.4363004,1.176389714,9.47826087,426.1127451,374.2774295,10.36,170.0647482,19.84704641,38.38655462,2,0.923612877,0.080535515,0.785822356,0.993261403,0.993215676,0.817093007,0.99315389,0.874711019,0.986465393,0.055485786,1.05809992,0.000000199,0.151313137,0.13492431,0.000000405,0.10048497,0.000000906,0.002400628,1.5,1502.61,4.44621,2248.3,0.218569,2350,2289,2386,29.0075,0.279014,1.03715,0.172918,2.14,140.708,1.21406,2236.42,0.213449,2331.5,2282,2364,11.7129,0.667339,1.00023,0.00269245,2.15,0.046153974,0.225773116,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d3_c3_num19.cnf,3600,198736,3600,198736,0,0,0.08,0.018114484,1,0,1,1,0,0.000560252,0.341030628,0.000555556,0.008333333,0.005079264,0,0.999396184,0.999396184,0.02,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,453.1666667,1.971374359,20,2449,2449,20,125,21,77,23.51103002,0.272613412,17.056,34.84360964,34.84360964,17.056,29.23376623,18.18518519,21.7,0.44,0.935958856,0.066636122,0.850477956,0.992824343,0.992752147,0.862708681,0.992625547,0.865743936,0.991367528,0.047580814,1.099848833,0.000001855,0.115996142,0.113113706,0.000002847,0.106575676,0.000008965,0.002938782,2.22,100.304,2.65179,1638.35,0.151857,1677,1631,1714,27.4,0.120591,1.00065,0.00598116,2.11,50.1395,0.106214,1684.12,0.0163783,1682,1653,1716,9.33877,0.400483,0.999562,0.000132164,2.15,0.055947119,0.298248,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n12_d4_c4_num12.cnf,6144,487756,6144,487756,0,0,0.21,0.012596462,1,0,1,1,0,0.000327443,0.295800074,0.000325521,0.005208333,0.003479725,0,0.999606361,0.999606361,0.05,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,727.5454545,1.00514947,4,2169,1793,5,1211,5,627,78.26144432,1.261397627,20.63758389,346.9601276,202.6378601,22.92346704,76.10817506,27.17986231,29,2,0.940791717,0.061953785,0.864698716,0.995095674,0.995094126,0.875037107,0.995041411,0.8768059,0.994149553,0.04531078,1.084977678,0.000000008,0.106973792,0.100398995,0.000000011,0.099361118,0.000000497,0.001724008,2.62,315.727,2.32437,2617.45,0.332011,2866,2820,2936,42.0977,0.136854,1.00178,0.00627802,2.22,128.417,0.931453,2654.67,0.315134,2889.5,2848,2923,22.478,0.508436,1.00023,0.00124317,2.24,0.070814345,0.410068496,2
instances/sat/data/GI-CSSC14/instances/Sat_Data/GI/crafted_n14_d4_c3_num20.cnf,5120,282480,5120,282480,0,0,0.11,0.018125177,1,0,1,1,0,0.000393855,0.293755562,0.000390625,0.0046875,0.006779502,0,0.999207024,0.999207024,0.03,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0,509.5,0.706375822,46,1227,863,54,754,165,526,239.8950683,0.852255115,16.78609626,653.3239437,453.830303,21.79543602,439.7594433,36.36956522,300.5447942,2,0.924150221,0.08154055,0.787044201,0.993262037,0.993216586,0.796873744,0.99282474,0.874735918,0.98655272,0.054729534,1.07781849,0.000000005,0.150691727,0.145270198,0.000000366,0.100470617,0.000001412,0.005385854,2.25,473.16,3.84436,2246,0.209007,2337,2271,2376,28.9529,0.219585,1.00563,0.0292312,2.14,115.792,0.622708,2241.67,0.213831,2335.5,2284,2375,9.9371,0.670705,0.999886,0.00140845,2.17,0.048098855,0.291834781,2
